Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jdk-http/src/main/java/org/glassfish/jersey/jdkhttp/JdkHttpHandlerContainer.java",,,,24,,209,109,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jdk-http/src/main/java/org/glassfish/jersey/jdkhttp/JdkHttpHandlerContainerProvider.java",,,,1,,14,44,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jdk-http/src/main/java/org/glassfish/jersey/jdkhttp/JdkHttpServerFactory.java",,,,33,,222,141,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jdk-http/src/main/java/org/glassfish/jersey/jdkhttp/package-info.java",,,,0,,1,44,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jdk-http/src/test/java/org/glassfish/jersey/jdkhttp/AbstractJdkHttpServerTester.java",,,,7,,71,51,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jdk-http/src/test/java/org/glassfish/jersey/jdkhttp/BasicJdkHttpServerTest.java",,,,4,,44,46,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jdk-http/src/test/java/org/glassfish/jersey/jdkhttp/JdkHttpPackageTest.java",,,,3,,33,44,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jdk-http/src/test/java/org/glassfish/jersey/jdkhttp/JdkHttpsServerTest.java",,,,11,,128,77,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jdk-http/src/test/java/org/glassfish/jersey/jdkhttp/LifecycleListenerTest.java",,,,10,,86,45,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jdk-http/src/test/java/org/glassfish/jersey/jdkhttp/RuntimeDelegateTest.java",,,,3,,46,43,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/ServletContainer.java",,,,20,,263,306,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/ServletProperties.java",,,,1,,15,156,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/ServletPropertiesDelegate.java",,,,6,,35,42,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/WebAppResourcesScanner.java",,,,11,,97,50,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/WebComponent.java",,,,34,,372,182,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/WebConfig.java",,,,9,,18,90,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/WebFilterConfig.java",,,,8,,39,46,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/WebServletConfig.java",,,,8,,39,46,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/internal/PersistenceUnitBinder.java",,,,5,,64,48,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/internal/ResponseWriter.java",,,,17,,193,89,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/internal/ServletContainerProviderFactory.java",,,,2,,10,54,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/internal/ThreadLocalInvoker.java",,,,3,,26,44,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/internal/ThreadLocalNamedInvoker.java",,,,2,,19,50,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/internal/Utils.java",,,,4,,30,76,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/internal/package-info.java",,,,0,,1,42,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/internal/spi/ServletContainerProvider.java",,,,4,,13,109,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/internal/spi/package-info.java",,,,0,,1,42,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/package-info.java",,,,0,,1,42,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/spi/AsyncContextDelegate.java",,,,2,,6,58,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/spi/AsyncContextDelegateProvider.java",,,,1,,6,55,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/main/java/org/glassfish/jersey/servlet/spi/package-info.java",,,,0,,1,42,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet-core/src/test/java/org/glassfish/jersey/servlet/internal/ThreadLocalInvokerTest.java",,,,6,,63,42,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet/src/main/java/org/glassfish/jersey/servlet/async/AsyncContextDelegateProviderImpl.java",,,,5,,60,55,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet/src/main/java/org/glassfish/jersey/servlet/async/package-info.java",,,,0,,1,42,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet/src/main/java/org/glassfish/jersey/servlet/init/JerseyServletContainerInitializer.java",,,,14,,228,129,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jersey-servlet/src/main/java/org/glassfish/jersey/servlet/init/package-info.java",,,,0,,1,42,
File,"Z:/thaina/ProgramVersions/jersey-2.19-rc/containers/jetty-http/src/main/java/org/glassfish/jersey/jetty/JettyHttpContainer.java",,,,31,,309,99,
