Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Method,"""mortar.PresenterTest.onRegisteredIsDebounced""",,,,,,9,0,
Public Method,"""mortar.PresenterTest.onRegisteredIsFired""",,,,,,6,0,
Public Method,"""mortar.PresenterTest.setUp""",,,,,,6,0,
Public Class,"""com.example.mortar.model.Message""",1,1,0,2,2,11,0,1
Public Constructor,"""com.example.mortar.model.Message.Message""",,,,,,4,0,
Public Method,"""com.example.mortar.model.Message.toString""",,,,,,3,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/model/Message.java""",,,,2,,12,15,
Public Class,"""com.example.mortar.core.MortarScreenSwitcherFrame""",1,2,0,1,9,6,0,3
Public Constructor,"""com.example.mortar.core.MortarScreenSwitcherFrame.MortarScreenSwitcherFrame""",,,,,,4,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/core/MortarScreenSwitcherFrame.java""",,,,1,,14,15,
Public Class,"""com.example.mortar.view.MessageView""",1,3,0,6,6,34,0,2
Public Constructor,"""com.example.mortar.view.MessageView.MessageView""",,,,,,5,0,
Protected Method,"""com.example.mortar.view.MessageView.onAttachedToWindow""",,,,,,4,0,
Protected Method,"""com.example.mortar.view.MessageView.onDetachedFromWindow""",,,,,,4,0,
Protected Method,"""com.example.mortar.view.MessageView.onFinishInflate""",,,,,,10,0,
Class,"""com.example.mortar.view.MessageView.onFinishInflate.(Anon_1)""",2,2,0,1,1,4,0,1
Public Method,"""com.example.mortar.view.MessageView.onFinishInflate.(Anon_1).onClick""",,,,,,3,0,
Public Method,"""com.example.mortar.view.MessageView.setMessage""",,,,,,3,0,
Public Method,"""com.example.mortar.view.MessageView.setUser""",,,,,,3,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/view/MessageView.java""",,,,7,,44,15,
Public Class,"""com.example.mortar.model.Chats""",1,4,0,5,5,45,11,1
Constructor,"""com.example.mortar.model.Chats.Chats""",,,,,,19,11,
Public Static Class,"""com.example.mortar.model.Chats.Module""",1,0,0,1,1,5,0,1
Method,"""com.example.mortar.model.Chats.Module.provideMessagePollThread""",,,,,,3,0,
Public Method,"""com.example.mortar.model.Chats.getAll""",,,,,,3,0,
Public Method,"""com.example.mortar.model.Chats.getChat""",,,,,,3,0,
Public Method,"""com.example.mortar.model.Chats.getFriend""",,,,,,3,0,
Public Method,"""com.example.mortar.model.Chats.getFriends""",,,,,,3,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/model/Chats.java""",,,,6,,55,26,
Public Annotation,"""com.example.mortar.mortarscreen.WithModule""",0,0,0,1,1,3,0,0
Abstract Method,"""com.example.mortar.mortarscreen.WithModule.value""",,,,,,1,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/mortarscreen/WithModule.java""",,,,1,,10,7,
Public Interface,"""com.example.mortar.model.QuoteService""",0,1,0,1,1,10,1,0
Class,"""com.example.mortar.model.QuoteService.Quote""",1,0,0,1,1,6,0,1
Public Constructor,"""com.example.mortar.model.QuoteService.Quote.Quote""",,,,,,3,0,
Abstract Method,"""com.example.mortar.model.QuoteService.getQuote""",,,,,,1,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/model/QuoteService.java""",,,,2,,12,16,
Public Class,"""com.example.mortar.core.MortarDemoApplication""",1,3,0,1,1,12,0,2
Public Method,"""com.example.mortar.core.MortarDemoApplication.getSystemService""",,,,,,9,0,
File,"""mortar-0.18/mortar-sample/src/main/java/com/example/mortar/core/MortarDemoApplication.java""",,,,1,,17,15,
Public Class,"""com.example.mortar.screen.SimplePathContainer""",1,2,0,5,5,86,4,2
Public Constructor,"""com.example.mortar.screen.SimplePathContainer.SimplePathContainer""",,,,,,4,0,
Private Method,"""com.example.mortar.screen.SimplePathContainer.createSegue""",,,,,,9,0,
Protected Method,"""com.example.mortar.screen.SimplePathContainer.getLayout""",,,,,,15,0,
Protected Method,"""com.example.mortar.screen.SimplePathContainer.performTraversal""",,,,,,44,0,
Class,"""com.example.mortar.screen.SimplePathContainer.performTraversal.(Anon_1)""",2,1,0,1,1,10,0,1
