Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\FragmentTransaction.java",,,,24,,35,196,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\IActivityManager.java",,,,192,,562,52,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\IApplicationThread.java",,,,49,,165,22,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\IconPackHelper.java",,,,45,,703,61,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\Instrumentation.java",,,,97,,901,757,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\IntentService.java",,,,10,,59,88,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\KeyguardManager.java",,,,11,,73,127,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\LauncherActivity.java",,,,30,,320,87,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ListActivity.java",,,,13,,85,219,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ListFragment.java",,,,18,,190,222,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\LoadedApk.java",,,,69,,902,121,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\LoaderManager.java",,,,41,,532,277,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\LocalActivityManager.java",,,,18,,352,242,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\MediaRouteActionProvider.java",,,,14,,114,46,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\MediaRouteButton.java",,,,30,,321,54,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\NativeActivity.java",,,,41,,246,43,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\Notification.java",,,,100,,1101,957,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\NotificationGroup.java",,,,19,,150,17,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\NotificationManager.java",,,,10,,112,100,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\OnActivityPausedListener.java",,,,1,,4,25,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\PendingIntent.java",,,,43,,353,560,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\Presentation.java",,,,18,,130,195,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\Profile.java",,,,63,,628,50,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ProfileGroup.java",,,,31,,271,40,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ProfileManager.java",,,,23,,238,156,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ProgressDialog.java",,,,28,,274,46,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\QueuedWork.java",,,,5,,32,59,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ResourcesManager.java",,,,16,,508,113,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\ResultInfo.java",,,,7,,57,18,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\RingModeSettings.java",,,,16,,104,7,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\SearchDialog.java",,,,41,,421,204,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\SearchManager.java",,,,23,,302,512,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\SearchableInfo.java",,,,50,,455,348,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\Service.java",,,,22,,124,556,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\SharedPreferencesImpl.java",,,,39,,486,92,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\StatusBarManager.java",,,,10,,130,41,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\StreamSettings.java",,,,16,,100,7,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\TabActivity.java",,,,11,,87,70,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\TaskStackBuilder.java",,,,16,,123,161,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\TimePickerDialog.java",,,,10,,90,47,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\UiAutomation.java",,,,28,,427,238,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\UiAutomationConnection.java",,,,14,,185,38,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\UiModeManager.java",,,,6,,70,136,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\WallpaperInfo.java",,,,18,,171,98,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\WallpaperManager.java",,,,61,,758,387,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\admin\DeviceAdminInfo.java",,,,22,,243,173,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\admin\DeviceAdminReceiver.java",,,,10,,91,208,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\admin\DevicePolicyManager.java",,,,79,,741,856,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\backup\AbsoluteFileBackupHelper.java",,,,3,,28,37,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\backup\BackupAgent.java",,,,21,,454,304,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\backup\BackupAgentHelper.java",,,,4,,23,63,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\backup\BackupDataInput.java",,,,12,,77,103,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\backup\BackupDataInputStream.java",,,,6,,32,73,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\backup\BackupDataOutput.java",,,,10,,45,74,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\backup\BackupHelper.java",,,,3,,8,91,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\backup\BackupHelperDispatcher.java",,,,9,,102,26,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\backup\BackupManager.java",,,,6,,79,95,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\backup\FileBackupHelper.java",,,,3,,37,55,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\backup\FileBackupHelperBase.java",,,,11,,79,29,
File,"Z:\thaina\Programs\Experiment2\CyanogenMod-android_frameworks_base-11.0\core\java\android\app\backup\FullBackup.java",,,,2,,83,64,
