Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Class,"""org.tomahawk.libtomahawk.infosystem.hatchet.models.HatchetChart""",1,0,0,1,1,5,0,2
Public Constructor,"""org.tomahawk.libtomahawk.infosystem.hatchet.models.HatchetChart.HatchetChart""",,,,,,2,0,
File,"""tomahawk-android-0.83/src/org/tomahawk/libtomahawk/infosystem/hatchet/models/HatchetChart.java""",,,,1,,7,17,
Public Class,"""org.tomahawk.libtomahawk.infosystem.hatchet.models.HatchetPlaylistRequest""",1,0,0,1,1,6,0,1
Public Constructor,"""org.tomahawk.libtomahawk.infosystem.hatchet.models.HatchetPlaylistRequest.HatchetPlaylistRequest""",,,,,,2,0,
File,"""tomahawk-android-0.83/src/org/tomahawk/libtomahawk/infosystem/hatchet/models/HatchetPlaylistRequest.java""",,,,1,,8,17,
Public Class,"""org.tomahawk.libtomahawk.collection.Playlist""",2,6,0,47,47,253,97,1
Private Constructor,"""org.tomahawk.libtomahawk.collection.Playlist.Playlist""",,,,,,9,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.addEntries""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.addEntries""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.addQueries""",,,,,,8,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.addQuery""",,,,,,4,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.deleteEntry""",,,,,,3,3,
Public Method,"""org.tomahawk.libtomahawk.collection.Playlist.deleteEntryAtPos""",,,,,,3,3,
Private Static Method,"""org.tomahawk.libtomahawk.collection.Playlist.ensureCache""",,,,,,6,3,
Public Static Method,"""org.tomahawk.libtomahawk.collection.Playlist.fromEntriesList""",,,,,,10,5,
Public Static Method,"""org.tomahawk.libtomahawk.collection.Playlist.fromQueryList""",,,,,,3,5,
Public Static Method,"""org.tomahawk.libtomahawk.collection.Playlist.fromQueryList""",,,,,,15,5,
Public Static Method,"""org.tomahawk.libtomahawk.collection.Playlist.get""",,,,,,4,6,
