Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Method,"""com.subgraph.orchid.directory.TrustedAuthorities.getAuthorityServers""",,,,,,3,0,
Public Static Method,"""com.subgraph.orchid.directory.TrustedAuthorities.getInstance""",,,,,,3,0,
Public Method,"""com.subgraph.orchid.directory.TrustedAuthorities.getV3AuthorityServerCount""",,,,,,3,0,
Method,"""com.subgraph.orchid.directory.TrustedAuthorities.initialize""",,,,,,14,0,
Class,"""com.subgraph.orchid.directory.TrustedAuthorities.initialize.(Anon_1)""",2,1,0,2,13,3,0,1
Public Method,"""com.subgraph.orchid.directory.TrustedAuthorities.initialize.(Anon_1).endOfDocument""",,,,,,1,0,
Public Method,"""com.subgraph.orchid.directory.TrustedAuthorities.initialize.(Anon_1).parseKeywordLine""",,,,,,1,0,
Private Method,"""com.subgraph.orchid.directory.TrustedAuthorities.parseAddressPort""",,,,,,5,0,
Private Method,"""com.subgraph.orchid.directory.TrustedAuthorities.parseFlag""",,,,,,18,0,
Private Method,"""com.subgraph.orchid.directory.TrustedAuthorities.processArgument""",,,,,,16,0,
Private Method,"""com.subgraph.orchid.directory.TrustedAuthorities.processKeywordLine""",,,,,,6,0,
File,"""bitcoinj-0.12.3\orchid\src\com\subgraph\orchid\sockets\OrchidSocketFactory.java""",,,,9,,66,1,
Public Class,"""com.subgraph.orchid.sockets.OrchidSocketFactory""",1,5,0,9,20,55,1,2
Public Constructor,"""com.subgraph.orchid.sockets.OrchidSocketFactory.OrchidSocketFactory""",,,,,,3,0,
Public Constructor,"""com.subgraph.orchid.sockets.OrchidSocketFactory.OrchidSocketFactory""",,,,,,4,0,
Private Method,"""com.subgraph.orchid.sockets.OrchidSocketFactory.connectOrchidSocket""",,,,,,5,0,
Public Method,"""com.subgraph.orchid.sockets.OrchidSocketFactory.createSocket""",,,,,,7,0,
Public Method,"""com.subgraph.orchid.sockets.OrchidSocketFactory.createSocket""",,,,,,4,0,
Public Method,"""com.subgraph.orchid.sockets.OrchidSocketFactory.createSocket""",,,,,,3,0,
Public Method,"""com.subgraph.orchid.sockets.OrchidSocketFactory.createSocket""",,,,,,5,0,
Public Method,"""com.subgraph.orchid.sockets.OrchidSocketFactory.createSocket""",,,,,,7,0,
Private Method,"""com.subgraph.orchid.sockets.OrchidSocketFactory.createSocketInstance""",,,,,,8,1,
Class,"""com.subgraph.orchid.sockets.OrchidSocketFactory.createSocketInstance.(Anon_1)""",2,0,0,0,11,0,0,1
File,"""bitcoinj-0.12.3\tools\src\main\java\org\bitcoinj\tools\WalletTool.java""",,,,42,,944,83,
Public Class,"""org.bitcoinj.tools.WalletTool""",1,64,0,25,36,888,67,1
Public Enum Type,"""org.bitcoinj.tools.WalletTool.ActionEnum""",1,1,0,2,2,15,0,1
Public Method,"""org.bitcoinj.tools.WalletTool.ActionEnum.valueOf""",,,,,,0,0,
Public Method,"""org.bitcoinj.tools.WalletTool.ActionEnum.values""",,,,,,0,0,
Public Static Class,"""org.bitcoinj.tools.WalletTool.Condition""",1,3,0,2,13,49,1,1
