Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Private Method,"""org.thoughtcrime.securesms.crypto.AsymmetricMasterCipher.deriveCipherKey""",,,,,,6,0,
Private Method,"""org.thoughtcrime.securesms.crypto.AsymmetricMasterCipher.deriveMacKey""",,,,,,6,0,
Public Method,"""org.thoughtcrime.securesms.crypto.AsymmetricMasterCipher.encryptBody""",,,,,,15,0,
Private Method,"""org.thoughtcrime.securesms.crypto.AsymmetricMasterCipher.getDigestedBytes""",,,,,,9,0,
Private Method,"""org.thoughtcrime.securesms.crypto.AsymmetricMasterCipher.getMasterCipherForSecret""",,,,,,6,0,
File,"""TextSecure-2.19.0/src/org/thoughtcrime/securesms/components/emoji/EmojiEditText.java""",,,,5,,32,0,
Public Class,"""org.thoughtcrime.securesms.components.emoji.EmojiEditText""",1,2,1,5,5,23,0,2
Public Constructor,"""org.thoughtcrime.securesms.components.emoji.EmojiEditText.EmojiEditText""",,,,,,3,0,
Public Constructor,"""org.thoughtcrime.securesms.components.emoji.EmojiEditText.EmojiEditText""",,,,,,3,0,
Public Constructor,"""org.thoughtcrime.securesms.components.emoji.EmojiEditText.EmojiEditText""",,,,,,4,0,
Public Method,"""org.thoughtcrime.securesms.components.emoji.EmojiEditText.insertEmoji""",,,,,,6,0,
Public Method,"""org.thoughtcrime.securesms.components.emoji.EmojiEditText.invalidateDrawable""",,,,,,4,0,
File,"""TextSecure-2.19.0/src/org/thoughtcrime/securesms/util/BitmapUtil.java""",,,,18,,267,0,
Public Class,"""org.thoughtcrime.securesms.util.BitmapUtil""",1,6,0,17,17,237,0,1
Public Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.createFromDrawable""",,,,,,37,0,
Class,"""org.thoughtcrime.securesms.util.BitmapUtil.createFromDrawable.(Anon_1)""",2,1,0,1,1,27,0,1
Public Method,"""org.thoughtcrime.securesms.util.BitmapUtil.createFromDrawable.(Anon_1).run""",,,,,,25,0,
Public Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.createScaledBitmap""",,,,,,9,0,
Public Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.createScaledBitmap""",,,,,,12,0,
Public Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.createScaledBitmap""",,,,,,5,0,
Private Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.createScaledBitmap""",,,,,,10,0,
Private Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.createScaledBitmap""",,,,,,7,0,
Private Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.createScaledBitmap""",,,,,,7,0,
Private Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.createScaledBitmap""",,,,,,51,0,
Public Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.createScaledBytes""",,,,,,23,0,
Private Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.fixOrientation""",,,,,,8,0,
Public Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.getCircleBitmap""",,,,,,16,0,
Public Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.getDimensions""",,,,,,4,0,
Private Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.getImageDimensions""",,,,,,12,0,
Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.getScaleFactor""",,,,,,13,0,
Private Static Method,"""org.thoughtcrime.securesms.util.BitmapUtil.rotateBitmap""",,,,,,7,0,
