Kind,Name,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclMethod,CountDeclMethodAll,CountLineCode,CountLineComment,MaxInheritanceTree
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testSimpleDelete2""",,,,,,36,5,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testSimpleDelete3""",,,,,,23,2,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testUnidirectional""",,,,,,28,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testUnidirectionalEdgeFilter""",,,,,,29,0,
Public Method,"""com.graphhopper.storage.AbstractGraphStorageTester.testUpdateUnidirectional""",,,,,,20,0,
File,"""graphhopper-0.7.0/core/src/test/java/com/graphhopper/storage/AbstractGraphStorageTester.java""",,,,52,,945,49,
Public Class,"""com.graphhopper.storage.TurnCostExtension""",2,5,1,20,20,178,30,1
Public Constructor,"""com.graphhopper.storage.TurnCostExtension.TurnCostExtension""",,,,,,9,0,
Public Method,"""com.graphhopper.storage.TurnCostExtension.addTurnInfo""",,,,,,31,12,
Public Method,"""com.graphhopper.storage.TurnCostExtension.close""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.TurnCostExtension.copyTo""",,,,,,11,0,
Public Method,"""com.graphhopper.storage.TurnCostExtension.create""",,,,,,5,0,
Private Method,"""com.graphhopper.storage.TurnCostExtension.ensureTurnCostIndex""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.TurnCostExtension.flush""",,,,,,6,0,
Public Method,"""com.graphhopper.storage.TurnCostExtension.getCapacity""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.TurnCostExtension.getDefaultEdgeFieldValue""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.TurnCostExtension.getDefaultNodeFieldValue""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.TurnCostExtension.getTurnCostFlags""",,,,,,8,3,
Public Method,"""com.graphhopper.storage.TurnCostExtension.init""",,,,,,7,0,
Public Method,"""com.graphhopper.storage.TurnCostExtension.isClosed""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.TurnCostExtension.isRequireEdgeField""",,,,,,4,0,
Public Method,"""com.graphhopper.storage.TurnCostExtension.isRequireNodeField""",,,,,,4,1,
Public Method,"""com.graphhopper.storage.TurnCostExtension.loadExisting""",,,,,,8,0,
Private Method,"""com.graphhopper.storage.TurnCostExtension.nextCostFlags""",,,,,,23,1,
Private Method,"""com.graphhopper.storage.TurnCostExtension.nextTurnCostEntryIndex""",,,,,,5,0,
Public Method,"""com.graphhopper.storage.TurnCostExtension.setSegmentSize""",,,,,,4,0,
